paths,target,contrast,energy,homogeneity,correlation,dissimilarity
./pages/models/Bone Fracture Detection/Baseline/fracture/118-rotated3-rotated2-rotated3.jpg,fracture,45.20742841,0.195638284,0.586734408,0.987162296,2.355353121
./pages/models/Bone Fracture Detection/Baseline/fracture/118-rotated3-rotated3-rotated2.jpg,fracture,41.12031451,0.187037229,0.684670962,0.987896939,1.629846364
./pages/models/Bone Fracture Detection/Baseline/fracture/118-rotated3-rotated3.jpg,fracture,36.61747909,0.222878239,0.70845732,0.988287028,1.558437902
./pages/models/Bone Fracture Detection/Baseline/fracture/118-rotated3.jpg,fracture,55.66678732,0.190736102,0.635278835,0.983447407,2.106097169
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated1-rotated2.jpg,fracture,202.0270069,0.15669922,0.568337343,0.941566814,3.920185811
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated1.jpg,fracture,257.0418477,0.134862213,0.594131809,0.916384083,3.971625644
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated2-rotated1.jpg,fracture,210.2158542,0.163074482,0.53937145,0.941560174,4.449203668
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated2-rotated3.jpg,fracture,207.3529601,0.181262539,0.520202036,0.943906902,4.826697233
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated2.jpg,fracture,241.7389197,0.136141382,0.602019286,0.922292643,3.62333092
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated3-rotated1.jpg,fracture,207.4480172,0.135898295,0.59428184,0.933973749,3.486345721
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated3-rotated3.jpg,fracture,205.2646597,0.169531881,0.545787984,0.943092185,4.26896316
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1-rotated3.jpg,fracture,250.758084,0.164501532,0.542101616,0.93056937,4.637990669
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated1.jpg,fracture,304.5585988,0.144472163,0.573949439,0.907083274,4.217221686
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated1-rotated1.jpg,fracture,204.469675,0.148535615,0.560130545,0.939418302,3.974340412
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated1-rotated2.jpg,fracture,202.5434363,0.145537903,0.563720228,0.939125524,3.882038288
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated1-rotated3.jpg,fracture,203.5076014,0.168535102,0.581072751,0.942864397,3.878177284
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated2-rotated2.jpg,fracture,206.2400056,0.166321594,0.594324908,0.9413891,3.726170367
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated2-rotated3.jpg,fracture,227.2136623,0.141613473,0.611523316,0.931739636,3.640745656
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated3-rotated3.jpg,fracture,209.922237,0.173711141,0.576527086,0.941493256,4.008546493
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated2-rotated3.jpg,fracture,252.2522724,0.171955066,0.582096843,0.929976597,4.130369208
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated1-rotated1.jpg,fracture,209.6514841,0.155475023,0.540741611,0.940879999,4.288026866
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated1-rotated2.jpg,fracture,209.6514841,0.155475023,0.540741611,0.940879999,4.288026866
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated1-rotated3.jpg,fracture,196.9271034,0.177928629,0.508627434,0.946836798,4.984535875
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated1.jpg,fracture,257.3749196,0.160805103,0.557301951,0.928632499,4.367961712
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated2-rotated1.jpg,fracture,200.5664213,0.175350507,0.524901638,0.94519839,4.713662323
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated2-rotated3.jpg,fracture,199.2357827,0.165573852,0.551697476,0.945141711,4.086007883
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated3-rotated2.jpg,fracture,202.1608349,0.1728745,0.526563577,0.944533133,4.612009331
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3-rotated3.jpg,fracture,244.8012991,0.179656608,0.517399196,0.934272361,5.103462838
./pages/models/Bone Fracture Detection/Baseline/fracture/119-rotated3.jpg,fracture,320.8070906,0.147867559,0.558454338,0.907400615,4.596464768
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated1-rotated1.jpg,fracture,272.1024373,0.255501591,0.544686627,0.976114519,5.81217825
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated1-rotated3.jpg,fracture,263.3721244,0.257092832,0.55368138,0.977015273,5.626950611
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated2-rotated1.jpg,fracture,321.1374879,0.243950346,0.532756775,0.971635303,6.237310972
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated2-rotated2.jpg,fracture,285.6297659,0.253687414,0.536515795,0.974764681,6.120555824
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated2-rotated3.jpg,fracture,359.7506435,0.249986041,0.506302146,0.968026845,7.399895431
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated2.jpg,fracture,287.6339286,0.249291833,0.531500093,0.975368442,5.768782175
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated3-rotated2.jpg,fracture,317.6990227,0.255973836,0.522641394,0.971754421,6.634471525
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated1-rotated3-rotated3.jpg,fracture,279.0319136,0.253679007,0.539128853,0.975431118,5.92452944
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated1-rotated2.jpg,fracture,291.5983752,0.238513073,0.52903453,0.974371327,5.697956885
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated1-rotated3.jpg,fracture,341.8428652,0.25163034,0.505042133,0.969509486,7.407979408
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated1.jpg,fracture,284.7030043,0.256324206,0.519508362,0.976216754,5.431245978
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated2-rotated1.jpg,fracture,321.3309805,0.235206222,0.521695892,0.971862919,6.131213803
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated2-rotated2.jpg,fracture,309.3094032,0.249263241,0.516163772,0.972674506,6.614060489
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated2-rotated3.jpg,fracture,322.4024895,0.255810705,0.512495811,0.971393514,6.95678491
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated3-rotated1.jpg,fracture,276.3356459,0.251496084,0.551729094,0.976243289,5.253680019
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated3-rotated3.jpg,fracture,296.4515565,0.250036622,0.53846536,0.974067842,5.753639801
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2-rotated3.jpg,fracture,289.1603523,0.255019899,0.555887744,0.975105396,5.554375804
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated2.jpg,fracture,249.3248472,0.270121245,0.537397263,0.979621516,5.08144305
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated3-rotated2-rotated3.jpg,fracture,317.353865,0.255988917,0.521064675,0.971856754,6.733208655
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated3-rotated2.jpg,fracture,303.9254947,0.245712575,0.527847202,0.973682819,5.665761744
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated3-rotated3-rotated3.jpg,fracture,372.6893702,0.242096007,0.496250434,0.966946995,7.590472169
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated3-rotated3.jpg,fracture,343.834198,0.258885198,0.530875156,0.969829857,6.557894949
./pages/models/Bone Fracture Detection/Baseline/fracture/12-rotated3.jpg,fracture,354.8754625,0.249685181,0.529749156,0.969758839,6.253639801
./pages/models/Bone Fracture Detection/Baseline/fracture/12.jpg,fracture,30.02446293,0.284182364,0.637331615,0.997589904,1.675647072
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated1-rotated1.jpg,fracture,107.6859717,0.153568668,0.50954504,0.982221459,4.074485199
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated1-rotated2.jpg,fracture,109.0553612,0.156287835,0.509867029,0.982064076,4.119107947
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated1.jpg,fracture,122.6261462,0.148144415,0.503430159,0.979460036,4.374698359
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated2-rotated2.jpg,fracture,98.96024373,0.139349013,0.517750197,0.983145317,3.743987291
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated2-rotated3.jpg,fracture,132.9345439,0.178864098,0.479876523,0.978980289,5.195644305
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated2.jpg,fracture,130.5709258,0.155057167,0.49652229,0.9784825,4.593890766
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated3-rotated3.jpg,fracture,81.16015122,0.148863224,0.522831333,0.986284866,3.502171815
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1-rotated3.jpg,fracture,147.8436293,0.168673142,0.481711552,0.97640073,5.20845399
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated1.jpg,fracture,115.4526424,0.146903097,0.514247863,0.978397286,4.30817648
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated1-rotated1.jpg,fracture,98.56736647,0.1486134,0.506019238,0.983494157,3.996581403
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated1-rotated2.jpg,fracture,87.13081162,0.142251615,0.529969638,0.984994032,3.457347973
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated1-rotated3.jpg,fracture,126.7805462,0.176981418,0.489234386,0.979779968,4.935106982
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated2-rotated2.jpg,fracture,97.34133687,0.146310243,0.505199593,0.983697687,3.998833655
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated2-rotated3.jpg,fracture,132.0258808,0.176644068,0.477198542,0.979105492,5.228301963
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2-rotated3.jpg,fracture,106.8723053,0.144728394,0.497789136,0.982007562,4.178048584
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated2.jpg,fracture,104.0481419,0.143679766,0.518739792,0.980759151,3.929697555
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated3-rotated1-rotated1.jpg,fracture,108.859194,0.151895743,0.503063563,0.981908332,4.229649292
./pages/models/Bone Fracture Detection/Baseline/fracture/120-rotated3-rotated1-rotated2.jpg,fracture,74.94190396,0.135412128,0.520764064,0.986785268,3.374135296
./pages/models/Bone Fracture Detection/Baseline/fracture/120.jpg,fracture,25.26262777,0.148921564,0.580470226,0.99526979,2.228139532
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated1-rotated2.jpg,fracture,63.84256355,0.131575681,0.624792712,0.982921373,2.414273649
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated1-rotated3.jpg,fracture,60.26184443,0.123543744,0.609995874,0.983039477,2.542370495
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated1.jpg,fracture,81.04438144,0.118910616,0.593337535,0.974754579,2.745153636
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated2-rotated1.jpg,fracture,60.38318452,0.122620149,0.619980506,0.982888895,2.379685489
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated2-rotated2.jpg,fracture,71.69083816,0.11790945,0.600626258,0.978249997,2.620978121
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated2-rotated3.jpg,fracture,144.8731097,0.151899845,0.549567178,0.964676158,4.720439189
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated2.jpg,fracture,120.8230775,0.122029887,0.596158428,0.962720346,3.21376287
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated3-rotated1.jpg,fracture,86.74499276,0.14204535,0.590253882,0.97781599,3.04820222
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated3-rotated2.jpg,fracture,131.0826295,0.1656312,0.570325951,0.96851761,4.119711229
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated1-rotated3-rotated3.jpg,fracture,99.48902027,0.154283141,0.602101093,0.975088324,3.09608269
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated1-rotated2.jpg,fracture,106.766168,0.128354582,0.551100865,0.972051322,3.923906049
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated1-rotated3.jpg,fracture,47.93890766,0.139257684,0.607804505,0.987592055,2.475345882
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated2-rotated1.jpg,fracture,100.1275539,0.139352997,0.554039897,0.974980555,3.763855373
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated2-rotated2.jpg,fracture,123.1297659,0.155874563,0.547811149,0.970238298,4.607967342
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated2-rotated3.jpg,fracture,130.0916385,0.163986077,0.542110885,0.9691758,4.861104408
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated2.jpg,fracture,95.66413288,0.118650474,0.594009445,0.970582886,2.868042149
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated3-rotated2.jpg,fracture,76.74219755,0.131579004,0.616946255,0.979704562,2.63863417
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2-rotated3-rotated3.jpg,fracture,89.86661438,0.128759723,0.593205273,0.97624857,2.953768501
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated2.jpg,fracture,94.98731097,0.140239745,0.608942916,0.975046789,2.897985039
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated1-rotated1.jpg,fracture,106.9148166,0.123670493,0.580646219,0.970295963,3.5186213
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated1-rotated2.jpg,fracture,64.18673584,0.120907808,0.614425871,0.98122834,2.485561454
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated1-rotated3.jpg,fracture,69.1673906,0.143511119,0.606932797,0.982153266,2.662202381
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated2-rotated1.jpg,fracture,114.3849139,0.126359146,0.56412623,0.969355323,3.810066763
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated2-rotated2.jpg,fracture,139.2805462,0.148135379,0.550109016,0.965630264,4.561072233
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated2-rotated3.jpg,fracture,155.1647965,0.167787585,0.543139349,0.963270557,5.098355051
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated2.jpg,fracture,107.2564149,0.131188417,0.592709695,0.971097879,3.349963803
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated3-rotated2.jpg,fracture,96.54401947,0.155374826,0.58376428,0.976094706,3.461731821
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated3-rotated3.jpg,fracture,96.54401947,0.155374826,0.58376428,0.976094706,3.461731821
./pages/models/Bone Fracture Detection/Baseline/fracture/13-rotated3-rotated3.jpg,fracture,122.63051,0.146548145,0.579341041,0.968795046,3.866996461
./pages/models/Bone Fracture Detection/Baseline/fracture/13.jpg,fracture,54.68490398,0.128390218,0.654304744,0.983132427,1.739257348
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated1-rotated1.jpg,fracture,148.571147,0.169512464,0.52670112,0.979000538,4.406209781
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated1-rotated2.jpg,fracture,146.4003579,0.16595114,0.524950457,0.979308203,4.384029118
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated1-rotated3.jpg,fracture,161.4746018,0.17325747,0.541694639,0.977601879,4.441461551
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated1.jpg,fracture,159.168195,0.176131052,0.537126585,0.97784438,4.489140927
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated2-rotated3.jpg,fracture,132.3974823,0.178916724,0.527683959,0.98243162,4.68585103
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated2.jpg,fracture,176.3462033,0.180593549,0.54639322,0.976086794,4.56451094
./pages/models/Bone Fracture Detection/Baseline/fracture/14-rotated1-rotated3-rotated3.jpg,fracture,155.7197555,0.162036256,0.519234449,0.978943706,4.564792471
